index_right,GEOID,OBJECTID
80,360050364002,81
80,360050356001,81
80,360050358007,81
80,360050484002,81
80,360050386002,81
80,360050386003,81
80,360050484001,81
80,360050358006,81
80,360050358001,81
80,360050358004,81
80,360050386008,81
21,360470270001,22
21,360470272001,22
21,360470290002,22
21,360470274001,22
21,360470276001,22
21,360470262002,22
21,360470264002,22
21,360470248001,22
21,360470252003,22
21,360470254003,22
21,360470254002,22
21,360470258003,22
21,360470264004,22
21,360470268003,22
21,360470268001,22
21,360470190002,22
21,360470190001,22
21,360470188001,22
21,360470182002,22
21,360470290001,22
21,360470284002,22
21,360470272003,22
21,360470258002,22
21,360470182001,22
21,360470258001,22
21,360470264001,22
21,360470272002,22
21,360470256001,22
21,360470252002,22
21,360470290003,22
21,360470186002,22
21,360470260002,22
21,360470288002,22
21,360470264003,22
21,360470262001,22
21,360470296002,22
21,360470266001,22
21,360470296001,22
21,360470276002,22
21,360470284001,22
21,360470284003,22
21,360470184001,22
21,360470184002,22
21,360470266003,22
21,360470268002,22
21,360470274002,22
21,360470252004,22
21,360470260003,22
21,360470288003,22
21,360470294001,22
21,360470278001,22
21,360470278002,22
21,360470270002,22
21,360470266002,22
21,360470268004,22
21,360470248002,22
21,360470252001,22
21,360470186001,22
21,360470260001,22
21,360470288001,22
21,360470296003,22
21,360470276003,22
21,360470256002,22
21,360470190003,22
21,360470250001,22
21,360470296004,22
21,360470250002,22
21,360470254001,22
21,360470188002,22
217,360810294006,218
217,360810294002,218
217,360810330003,218
217,360810294001,218
217,360810334023,218
217,360810334022,218
217,360810334026,218
217,360810334021,218
217,360810330005,218
217,360810294003,218
217,360810330002,218
217,360810334024,218
217,360810330004,218
217,360810330001,218
217,360810294005,218
217,360810334025,218
217,360810294004,218
197,360810557001,198
197,360810549004,198
197,360810553002,198
197,360810591004,198
197,360810545002,198
197,360810591001,198
197,360810551004,198
197,360810553001,198
197,360810583002,198
197,360810539003,198
197,360810557002,198
197,360810613013,198
197,360810595001,198
197,360810591002,198
197,360810547001,198
197,360810593002,198
197,360810613014,198
197,360810549002,198
197,360810613012,198
197,360810595004,198
197,360810545001,198
197,360810557003,198
197,360810613021,198
197,360810613011,198
197,360810549003,198
197,360810583001,198
197,360810555001,198
197,360810585002,198
197,360810559001,198
197,360810551001,198
197,360810551003,198
197,360810581002,198
197,360810585003,198
197,360810539002,198
197,360810545003,198
197,360810589003,198
197,360810589002,198
197,360810593001,198
